numero_asociado,ramo_industrial,clave_del_producto,estado,fecha_factura
108049,M4,CAS022006,Pendiente,
108049,M4,CAS022007,Pendiente,
108050,M4,CAS011995,Pendiente,
108050,M4,CAS011996,Pendiente,
108050,M4,CAS011997,Pendiente,
108050,M4,CAS011998,Pendiente,
108050,M4,CAS011999,Pendiente,
108050,M4,CAS012000,Pendiente,
108050,M4,CAS012001,Pendiente,
108050,M4,CAS012002,Pendiente,
108050,M4,CAS012003,Pendiente,
108050,M4,CAS012004,Pendiente,
108050,M4,CAS012005,Pendiente,
108050,M4,CAS012006,Pendiente,
108050,M4,CAS012007,Pendiente,
108051,M2,CAS011998,Pendiente,
108051,M2,CAS011999,Pendiente,
108051,M2,CAS012000,Pendiente,
108051,M2,CAS012001,Pendiente,
108052,M4,CAS011995,Pendiente,
108052,M4,CAS011996,Pendiente,
108052,M4,CAS011997,Pendiente,
108052,M4,CAS011998,Pendiente,
108052,M4,CAS012001,Pendiente,
108052,M4,CAS012002,Pendiente,
108052,M4,CAS012003,Pendiente,
108052,M4,CAS012004,Pendiente,
108052,M4,CAS012005,Pendiente,
108052,M4,CAS012006,Pendiente,
108052,M4,CAS012007,Pendiente,
108053,M1,CAS011996,Pendiente,
108053,M1,CAS011997,Pendiente,
108053,M1,CAS011998,Pendiente,
108053,M1,CAS011999,Pendiente,
108053,M1,CAS012000,Pendiente,
108053,M1,CAS012001,Pendiente,
108053,M1,CAS012002,Pendiente,
108053,M1,CAS012003,Pendiente,
108053,M1,CAS012004,Pendiente,
108053,M1,CAS012005,Pendiente,
108053,M1,CAS012006,Pendiente,
108053,M1,CAS012007,Pendiente,
108054,M4,CAS012003,Pendiente,
108054,M4,CAS012004,Pendiente,
108054,M4,CAS012005,Pendiente,
108054,M4,CAS012006,Pendiente,
108054,M4,CAS012007,Pendiente,
108055,M1,CAS012000,Pendiente,
108055,M1,CAS012001,Pendiente,
108057,M1,CAS011999,Pendiente,
108057,M1,CAS012000,Pendiente,
108057,M1,CAS012001,Pendiente,
108057,M1,CAS012002,Pendiente,
108057,M1,CAS012003,Pendiente,
108057,M1,CAS012004,Pendiente,
108057,M1,CAS012005,Pendiente,
108057,M1,CAS012006,Pendiente,
108057,M1,CAS012007,Pendiente,
108058,M8,CAS012002,Pendiente,
108058,M8,CAS012003,Pendiente,
108058,M8,CAS012004,Pendiente,
108058,M8,CAS012005,Pendiente,
108058,M8,CAS012006,Pendiente,
108059,M4,CAS012001,Pendiente,
108059,M4,CAS012002,Pendiente,
108059,M4,CAS012003,Pendiente,
108059,M4,CAS012004,Pendiente,
108059,M4,CAS012005,Pendiente,
108059,M4,CAS012006,Pendiente,
108059,M4,CAS012007,Pendiente,
108064,M4,CAS012005,Pendiente,
108064,M4,CAS012006,Pendiente,
108066,M1,CAS011996,Pendiente,
108066,M1,CAS011997,Pendiente,
108066,M1,CAS011998,Pendiente,
108066,M1,CAS011999,Pendiente,
108066,M1,CAS012000,Pendiente,
108066,M1,CAS012001,Pendiente,
108066,M1,CAS012002,Pendiente,
108066,M1,CAS012003,Pendiente,
108066,M1,CAS012004,Pendiente,
108066,M1,CAS012005,Pendiente,
108066,M1,CAS012006,Pendiente,
108067,M1,CAS012001,Pendiente,
108067,M1,CAS012002,Pendiente,
108067,M1,CAS012003,Pendiente,
108067,M1,CAS012004,Pendiente,
108067,M1,CAS012005,Pendiente,
108067,M1,CAS012006,Pendiente,
108068,M4,CAS012001,Pendiente,
108068,M4,CAS012002,Pendiente,
108068,M4,CAS012003,Pendiente,
108068,M4,CAS012004,Pendiente,
108068,M4,CAS012005,Pendiente,
108068,M4,CAS012006,Pendiente,
108071,M4,CAS011995,Pendiente,
108071,M4,CAS011996,Pendiente,
108071,M4,CAS011997,Pendiente,
108071,M4,CAS011998,Pendiente,
108071,M4,CAS011999,Pendiente,
108071,M4,CAS012000,Pendiente,
108071,M4,CAS012001,Pendiente,
108071,M4,CAS012002,Pendiente,
108071,M4,CAS012003,Pendiente,
108071,M4,CAS012004,Pendiente,
108071,M4,CAS012005,Pendiente,
108071,M4,CAS012006,Pendiente,
108074,M4,CAS011995,Pendiente,
108074,M4,CAS011996,Pendiente,
108074,M4,CAS011997,Pendiente,
108074,M4,CAS011998,Pendiente,
108074,M4,CAS011999,Pendiente,
108074,M4,CAS012000,Pendiente,
108074,M4,CAS012001,Pendiente,
108074,M4,CAS012002,Pendiente,
108074,M4,CAS012003,Pendiente,
108074,M4,CAS012004,Pendiente,
108074,M4,CAS012005,Pendiente,
108074,M4,CAS012006,Pendiente,
108074,M4,CAS012007,Pendiente,
108076,M4,CAS011995,Pendiente,
108076,M4,CAS011996,Pendiente,
108076,M4,CAS011997,Pendiente,
108076,M4,CAS011998,Pendiente,
108076,M4,CAS011999,Pendiente,
108076,M4,CAS012000,Pendiente,
108076,M4,CAS012001,Pendiente,
108076,M4,CAS012002,Pendiente,
108076,M4,CAS012003,Pendiente,
108076,M4,CAS012004,Pendiente,
108076,M4,CAS012005,Pendiente,
108076,M4,CAS012006,Pendiente,
108076,M4,CAS012007,Pendiente,
108077,M1,CAS012004,Pendiente,
108077,M1,CAS012005,Pendiente,
108077,M1,CAS012006,Pendiente,
108077,M1,CAS022005,Pendiente,
108077,M1,CAS022006,Pendiente,
108077,M1,CAS022007,Pendiente,
108079,M2,CAS012001,Pendiente,
108080,M7,CAS011995,Pendiente,
108080,M7,CAS011996,Pendiente,
108080,M7,CAS011997,Pendiente,
108080,M7,CAS011998,Pendiente,
108080,M7,CAS011999,Pendiente,
108080,M7,CAS012000,Pendiente,
108080,M7,CAS012001,Pendiente,
108080,M7,CAS012002,Pendiente,
108080,M7,CAS012003,Pendiente,
108080,M7,CAS012004,Pendiente,
108080,M7,CAS012005,Pendiente,
108080,M7,CAS012006,Pendiente,
108080,M7,CAS012007,Pendiente,
108082,M4,CAS011995,Pendiente,
108082,M4,CAS011996,Pendiente,
108082,M4,CAS011997,Pendiente,
108082,M4,CAS011998,Pendiente,
108082,M4,CAS011999,Pendiente,
108082,M4,CAS012000,Pendiente,
108082,M4,CAS012001,Pendiente,
108082,M4,CAS012002,Pendiente,
108082,M4,CAS012003,Pendiente,
108082,M4,CAS012004,Pendiente,
108082,M4,CAS012005,Pendiente,
108082,M4,CAS012006,Pendiente,
108082,M4,CAS012007,Pendiente,
108086,M4,CAS012001,Pendiente,
108086,M4,CAS012002,Pendiente,
108086,M4,CAS012003,Pendiente,
108086,M4,CAS012004,Pendiente,
108086,M4,CAS012005,Pendiente,
108086,M4,CAS012006,Pendiente,
108087,M4,CAS011995,Pendiente,
108087,M4,CAS011996,Pendiente,
108087,M4,CAS011997,Pendiente,
108087,M4,CAS011998,Pendiente,
108087,M4,CAS011999,Pendiente,
108087,M4,CAS012000,Pendiente,
108087,M4,CAS012001,Pendiente,
108087,M4,CAS012002,Pendiente,
108087,M4,CAS012003,Pendiente,
108087,M4,CAS012004,Pendiente,
108087,M4,CAS012005,Pendiente,
108087,M4,CAS012006,Pendiente,
108087,M4,CAS012007,Pendiente,
108088,M2,CAS011995,Pendiente,
108088,M2,CAS011996,Pendiente,
108088,M2,CAS011997,Pendiente,
108088,M2,CAS011998,Pendiente,
108088,M2,CAS011999,Pendiente,
108088,M2,CAS012000,Pendiente,
108088,M2,CAS012001,Pendiente,
108089,M4,CAS012001,Pendiente,
108089,M4,CAS012002,Pendiente,
108089,M4,CAS012003,Pendiente,
108089,M4,CAS012004,Pendiente,
108089,M4,CAS012005,Pendiente,
108089,M4,CAS012006,Pendiente,
108090,M4,CAS012001,Pendiente,
108090,M4,CAS012002,Pendiente,
108090,M4,CAS012003,Pendiente,
108090,M4,CAS012004,Pendiente,
108090,M4,CAS012005,Pendiente,
108090,M4,CAS012006,Pendiente,
108091,M4,CAS011995,Pendiente,
108091,M4,CAS011996,Pendiente,
108091,M4,CAS011997,Pendiente,
108091,M4,CAS011998,Pendiente,
108091,M4,CAS011999,Pendiente,
108091,M4,CAS012000,Pendiente,
108091,M4,CAS012001,Pendiente,
108091,M4,CAS012002,Pendiente,
108091,M4,CAS012003,Pendiente,
108091,M4,CAS012004,Pendiente,
108091,M4,CAS012005,Pendiente,
108091,M4,CAS012006,Pendiente,
108091,M4,CAS012007,Pendiente,
108093,M7,CAS011996,Pendiente,
108093,M7,CAS011997,Pendiente,
108093,M7,CAS011998,Pendiente,
108093,M7,CAS011999,Pendiente,
108093,M7,CAS012001,Pendiente,
108093,M7,CAS012002,Pendiente,
108093,M7,CAS012003,Pendiente,
108093,M7,CAS012004,Pendiente,
108093,M7,CAS012005,Pendiente,
108093,M7,CAS012006,Pendiente,
108096,M4,CAS012001,Pendiente,
108096,M4,CAS012002,Pendiente,
108096,M4,CAS012003,Pendiente,
108096,M4,CAS012004,Pendiente,
108096,M4,CAS012005,Pendiente,
108096,M4,CAS012006,Pendiente,
108096,M4,CAS012007,Pendiente,
108097,M4,CAS011995,Pendiente,
108097,M4,CAS011996,Pendiente,
108097,M4,CAS011997,Pendiente,
108097,M4,CAS011998,Pendiente,
108097,M4,CAS011999,Pendiente,
108097,M4,CAS012001,Pendiente,
108097,M4,CAS012002,Pendiente,
108097,M4,CAS012003,Pendiente,
108097,M4,CAS012004,Pendiente,
108097,M4,CAS012005,Pendiente,
108097,M4,CAS012006,Pendiente,
108100,M1,CAS011991,Pendiente,
108100,M1,CAS011996,Pendiente,
108100,M1,CAS011997,Pendiente,
108100,M1,CAS011998,Pendiente,
108100,M1,CAS011999,Pendiente,
108100,M1,CAS012001,Pendiente,
108101,M4,CAS011996,Pendiente,
108101,M4,CAS011997,Pendiente,
108101,M4,CAS011998,Pendiente,
108101,M4,CAS011999,Pendiente,
108101,M4,CAS012000,Pendiente,
108101,M4,CAS012001,Pendiente,
108101,M4,CAS012002,Pendiente,
108101,M4,CAS012003,Pendiente,
108101,M4,CAS012004,Pendiente,
108101,M4,CAS012005,Pendiente,
108101,M4,CAS012006,Pendiente,
108101,M4,CAS012007,Pendiente,
108105,M4,CAS012001,Pendiente,
108105,M4,CAS012002,Pendiente,
108105,M4,CAS012003,Pendiente,
108105,M4,CAS012004,Pendiente,
108105,M4,CAS012005,Pendiente,
108105,M4,CAS012006,Pendiente,
108105,M4,CAS012007,Pendiente,
108107,M4,CAS011995,Pendiente,
108107,M4,CAS011996,Pendiente,
108107,M4,CAS011997,Pendiente,
108107,M4,CAS011998,Pendiente,
108107,M4,CAS011999,Pendiente,
108107,M4,CAS012001,Pendiente,
108107,M4,CAS012002,Pendiente,
108107,M4,CAS012003,Pendiente,
108107,M4,CAS012004,Pendiente,
108107,M4,CAS012005,Pendiente,
108107,M4,CAS012006,Pendiente,
108108,M4,CAS011995,Pendiente,
108108,M4,CAS011996,Pendiente,
108108,M4,CAS011997,Pendiente,
108108,M4,CAS011998,Pendiente,
108108,M4,CAS011999,Pendiente,
108108,M4,CAS012000,Pendiente,
108108,M4,CAS012001,Pendiente,
108108,M4,CAS012002,Pendiente,
108108,M4,CAS012003,Pendiente,
108108,M4,CAS012004,Pendiente,
108108,M4,CAS012005,Pendiente,
108108,M4,CAS012006,Pendiente,
108110,M4,CAS012001,Pendiente,
108110,M4,CAS012002,Pendiente,
108110,M4,CAS012003,Pendiente,
108110,M4,CAS012004,Pendiente,
108110,M4,CAS012005,Pendiente,
108110,M4,CAS012006,Pendiente,
108112,M7,CAS012001,Pendiente,
108112,M7,CAS012002,Pendiente,
108112,M7,CAS012003,Pendiente,
108112,M7,CAS012004,Pendiente,
108112,M7,CAS012005,Pendiente,
108112,M7,CAS012006,Pendiente,
108112,M7,CAS012007,Pendiente,
108113,M4,CAS012001,Pendiente,
108113,M4,CAS012002,Pendiente,
108113,M4,CAS012003,Pendiente,
108113,M4,CAS012004,Pendiente,
108113,M4,CAS012005,Pendiente,
108113,M4,CAS012006,Pendiente,
108114,M4,CAS011995,Pendiente,
108114,M4,CAS011996,Pendiente,
108114,M4,CAS011997,Pendiente,
108114,M4,CAS011998,Pendiente,
108114,M4,CAS011999,Pendiente,
108114,M4,CAS012000,Pendiente,
108114,M4,CAS012001,Pendiente,
108114,M4,CAS012002,Pendiente,
108114,M4,CAS012003,Pendiente,
108114,M4,CAS012004,Pendiente,
108114,M4,CAS012005,Pendiente,
108114,M4,CAS012006,Pendiente,
108114,M4,CAS012007,Pendiente,
108115,M3,CAS011995,Pendiente,
108115,M3,CAS011996,Pendiente,
108115,M3,CAS011997,Pendiente,
108115,M3,CAS011998,Pendiente,
108115,M3,CAS011999,Pendiente,
108115,M3,CAS012000,Pendiente,
108116,M4,CAS011995,Pendiente,
108116,M4,CAS011996,Pendiente,
108116,M4,CAS011997,Pendiente,
108116,M4,CAS011998,Pendiente,
108116,M4,CAS011999,Pendiente,
108116,M4,CAS012000,Pendiente,
108116,M4,CAS012001,Pendiente,
108116,M4,CAS012002,Pendiente,
108116,M4,CAS012003,Pendiente,
108116,M4,CAS012004,Pendiente,
108116,M4,CAS012005,Pendiente,
108116,M4,CAS012006,Pendiente,
108117,M1,CAS012004,Pendiente,
108117,M1,CAS012005,Pendiente,
108117,M1,CAS012006,Pendiente,
108118,M2,CAS011995,Pendiente,
108118,M2,CAS011996,Pendiente,
108118,M2,CAS011997,Pendiente,
108118,M2,CAS011998,Pendiente,
108118,M2,CAS011999,Pendiente,
108118,M2,CAS012000,Pendiente,
108118,M2,CAS012001,Pendiente,
108119,M4,CAS011993,Pendiente,
108119,M4,CAS011994,Pendiente,
108119,M4,CAS011995,Pendiente,
108119,M4,CAS011996,Pendiente,
108119,M4,CAS011997,Pendiente,
108119,M4,CAS011998,Pendiente,
108119,M4,CAS011999,Pendiente,
108119,M4,CAS012000,Pendiente,
108119,M4,CAS012001,Pendiente,
108119,M4,CAS012002,Pendiente,
108119,M4,CAS012003,Pendiente,
108119,M4,CAS012004,Pendiente,
108119,M4,CAS012005,Pendiente,
108119,M4,CAS012006,Pendiente,
108119,M4,CAS012007,Pendiente,
108120,M1,CAS012001,Pendiente,
108120,M1,CAS012002,Pendiente,
108120,M1,CAS012003,Pendiente,
108120,M1,CAS012004,Pendiente,
108120,M1,CAS012005,Pendiente,
108120,M1,CAS012006,Pendiente,
108120,M1,CAS012007,Pendiente,
108121,M4,CAS011995,Pendiente,
108121,M4,CAS011996,Pendiente,
108121,M4,CAS011997,Pendiente,
108121,M4,CAS011998,Pendiente,
108121,M4,CAS011999,Pendiente,
108121,M4,CAS012000,Pendiente,
108121,M4,CAS012001,Pendiente,
108121,M4,CAS012002,Pendiente,
108121,M4,CAS012003,Pendiente,
108121,M4,CAS012004,Pendiente,
108121,M4,CAS012005,Pendiente,
108121,M4,CAS012006,Pendiente,
108121,M4,CAS012007,Pendiente,
108123,M2,CAS011996,Pendiente,
108123,M2,CAS011997,Pendiente,
108123,M2,CAS011998,Pendiente,
108123,M2,CAS011999,Pendiente,
108123,M2,CAS012000,Pendiente,
108123,M2,CAS012001,Pendiente,
108124,M3,CAS011998,Pendiente,
108124,M3,CAS011999,Pendiente,
108124,M3,CAS012000,Pendiente,
108124,M3,CAS012001,Pendiente,
108124,M3,CAS012002,Pendiente,
108124,M3,CAS012003,Pendiente,
108124,M3,CAS012004,Pendiente,
108124,M3,CAS012005,Pendiente,
108125,M4,CAS011995,Pendiente,
108125,M4,CAS011996,Pendiente,
108125,M4,CAS011997,Pendiente,
108125,M4,CAS011998,Pendiente,
108125,M4,CAS012001,Pendiente,
108125,M4,CAS012002,Pendiente,
108125,M4,CAS012003,Pendiente,
108125,M4,CAS012004,Pendiente,
108125,M4,CAS012005,Pendiente,
108125,M4,CAS012006,Pendiente,
108125,M4,CAS012007,Pendiente,
108128,M1,CAS011995,Pendiente,
108128,M1,CAS011996,Pendiente,
108128,M1,CAS011997,Pendiente,
108128,M1,CAS011998,Pendiente,
108128,M1,CAS011999,Pendiente,
108128,M1,CAS012000,Pendiente,
108128,M1,CAS012001,Pendiente,
108128,M1,CAS012002,Pendiente,
108128,M1,CAS012003,Pendiente,
108128,M1,CAS012004,Pendiente,
108128,M1,CAS012005,Pendiente,
108128,M1,CAS012006,Pendiente,
108129,M7,CAS011998,Pendiente,
108129,M7,CAS011999,Pendiente,
108129,M7,CAS012001,Pendiente,
108129,M7,CAS012002,Pendiente,
108129,M7,CAS012003,Pendiente,
108129,M7,CAS012004,Pendiente,
108129,M7,CAS012005,Pendiente,
108129,M7,CAS012006,Pendiente,
108130,M1,CAS011991,Pendiente,
108130,M1,CAS011995,Pendiente,
108130,M1,CAS011997,Pendiente,
108130,M1,CAS011998,Pendiente,
108130,M1,CAS011999,Pendiente,
108130,M1,CAS012000,Pendiente,
108130,M1,CAS012001,Pendiente,
108130,M1,CAS012002,Pendiente,
108130,M1,CAS012003,Pendiente,
108130,M1,CAS012004,Pendiente,
108130,M1,CAS012005,Pendiente,
108130,M1,CAS012006,Pendiente,
108131,M4,CAS011992,Pendiente,
108131,M4,CAS011995,Pendiente,
108131,M4,CAS011997,Pendiente,
108131,M4,CAS011998,Pendiente,
108131,M4,CAS011999,Pendiente,
108131,M4,CAS012001,Pendiente,
108131,M4,CAS012002,Pendiente,
108131,M4,CAS012003,Pendiente,
108131,M4,CAS012004,Pendiente,
108131,M4,CAS012005,Pendiente,
108131,M4,CAS012006,Pendiente,
108133,M4,CAS012001,Pendiente,
108133,M4,CAS012002,Pendiente,
108133,M4,CAS012003,Pendiente,
108133,M4,CAS012004,Pendiente,
108133,M4,CAS012005,Pendiente,
108133,M4,CAS012006,Pendiente,
108135,M4,CAS011992,Pendiente,
108135,M4,CAS011995,Pendiente,
108135,M4,CAS011997,Pendiente,
108135,M4,CAS011998,Pendiente,
108135,M4,CAS011999,Pendiente,
108135,M4,CAS012000,Pendiente,
108135,M4,CAS012001,Pendiente,
108135,M4,CAS012002,Pendiente,
108135,M4,CAS012003,Pendiente,
108135,M4,CAS012004,Pendiente,
108135,M4,CAS012005,Pendiente,
108135,M4,CAS012006,Pendiente,
108136,M4,CAS011996,Pendiente,
108136,M4,CAS011997,Pendiente,
108136,M4,CAS011998,Pendiente,
108136,M4,CAS011999,Pendiente,
108136,M4,CAS012000,Pendiente,
108136,M4,CAS012001,Pendiente,
108136,M4,CAS012002,Pendiente,
108136,M4,CAS012003,Pendiente,
108136,M4,CAS012004,Pendiente,
108136,M4,CAS012005,Pendiente,
108136,M4,CAS012006,Pendiente,
108138,M2,CAS012001,Pendiente,
108138,M2,CAS012002,Pendiente,
108138,M2,CAS012003,Pendiente,
108138,M2,CAS012004,Pendiente,
108138,M2,CAS012005,Pendiente,
108138,M2,CAS012006,Pendiente,
108140,M7,CAS011995,Pendiente,
108140,M7,CAS011996,Pendiente,
108140,M7,CAS011997,Pendiente,
108140,M7,CAS011998,Pendiente,
108140,M7,CAS011999,Pendiente,
108140,M7,CAS012000,Pendiente,
108140,M7,CAS012001,Pendiente,
108140,M7,CAS012002,Pendiente,
108140,M7,CAS012003,Pendiente,
108140,M7,CAS012004,Pendiente,
108140,M7,CAS012005,Pendiente,
108140,M7,CAS012006,Pendiente,
108142,M4,CAS012000,Pendiente,
108142,M4,CAS012001,Pendiente,
108142,M4,CAS012002,Pendiente,
108142,M4,CAS012003,Pendiente,
108142,M4,CAS012004,Pendiente,
108142,M4,CAS012005,Pendiente,
108142,M4,CAS012006,Pendiente,
108144,M4,CAS011992,Pendiente,
108144,M4,CAS011995,Pendiente,
108144,M4,CAS011997,Pendiente,
108144,M4,CAS011998,Pendiente,
108144,M4,CAS011999,Pendiente,
108144,M4,CAS012001,Pendiente,
108144,M4,CAS012002,Pendiente,
108144,M4,CAS012003,Pendiente,
108144,M4,CAS012004,Pendiente,
108144,M4,CAS012005,Pendiente,
108144,M4,CAS012006,Pendiente,
108145,M4,CAS011992,Pendiente,
108145,M4,CAS011995,Pendiente,
108145,M4,CAS011997,Pendiente,
108145,M4,CAS011998,Pendiente,
108145,M4,CAS011999,Pendiente,
108145,M4,CAS012000,Pendiente,
108145,M4,CAS012001,Pendiente,
108145,M4,CAS012002,Pendiente,
108145,M4,CAS012003,Pendiente,
108145,M4,CAS012004,Pendiente,
108145,M4,CAS012005,Pendiente,
108145,M4,CAS012006,Pendiente,
108146,M4,CAS011995,Pendiente,
108146,M4,CAS011996,Pendiente,
108146,M4,CAS011997,Pendiente,
108146,M4,CAS011998,Pendiente,
108146,M4,CAS011999,Pendiente,
108146,M4,CAS012000,Pendiente,
108146,M4,CAS012001,Pendiente,
108146,M4,CAS012002,Pendiente,
108146,M4,CAS012003,Pendiente,
108146,M4,CAS012004,Pendiente,
108146,M4,CAS012005,Pendiente,
108146,M4,CAS012006,Pendiente,
108146,M4,CAS012007,Pendiente,
108147,M7,CAS011995,Pendiente,
108147,M7,CAS011996,Pendiente,
108147,M7,CAS011997,Pendiente,
108147,M7,CAS011998,Pendiente,
108147,M7,CAS011999,Pendiente,
108147,M7,CAS012000,Pendiente,
108147,M7,CAS012001,Pendiente,
108147,M7,CAS012002,Pendiente,
108147,M7,CAS012003,Pendiente,
108147,M7,CAS012004,Pendiente,
108147,M7,CAS012005,Pendiente,
108147,M7,CAS012006,Pendiente,
108147,M7,CAS012007,Pendiente,
108148,M7,CAS012001,Pendiente,
108148,M7,CAS012002,Pendiente,
108148,M7,CAS012003,Pendiente,
108148,M7,CAS012004,Pendiente,
108148,M7,CAS012005,Pendiente,
108148,M7,CAS012006,Pendiente,
108149,M1,CAS011995,Pendiente,
108149,M1,CAS011996,Pendiente,
108149,M1,CAS011997,Pendiente,
108149,M1,CAS011998,Pendiente,
108149,M1,CAS012001,Pendiente,
108149,M1,CAS012002,Pendiente,
108149,M1,CAS012003,Pendiente,
108149,M1,CAS012004,Pendiente,
108149,M1,CAS012005,Pendiente,
108149,M1,CAS012006,Pendiente,
108149,M1,CAS012007,Pendiente,
108151,M4,CAS012001,Pendiente,
108151,M4,CAS012002,Pendiente,
108151,M4,CAS012003,Pendiente,
108151,M4,CAS012004,Pendiente,
108151,M4,CAS012005,Pendiente,
108151,M4,CAS012006,Pendiente,
108151,M4,CAS012007,Pendiente,
108152,M4,CAS012001,Pendiente,
108152,M4,CAS012002,Pendiente,
108152,M4,CAS012003,Pendiente,
108152,M4,CAS012004,Pendiente,
108152,M4,CAS012005,Pendiente,
108152,M4,CAS012006,Pendiente,
108154,M1,CAS011991,Pendiente,
108154,M1,CAS011995,Pendiente,
108154,M1,CAS011997,Pendiente,
108154,M1,CAS011998,Pendiente,
108154,M1,CAS011999,Pendiente,
108154,M1,CAS012001,Pendiente,
108157,M2,CAS011995,Pendiente,
108157,M2,CAS011996,Pendiente,
108157,M2,CAS011997,Pendiente,
108157,M2,CAS011998,Pendiente,
108157,M2,CAS012001,Pendiente,
108159,M1,CAS011997,Pendiente,
108159,M1,CAS011998,Pendiente,
108159,M1,CAS011999,Pendiente,
108159,M1,CAS012000,Pendiente,
108159,M1,CAS012001,Pendiente,
108159,M1,CAS012002,Pendiente,
108159,M1,CAS012003,Pendiente,
108159,M1,CAS012004,Pendiente,
108159,M1,CAS012005,Pendiente,
108159,M1,CAS012006,Pendiente,
108160,M4,CAS011992,Pendiente,
108160,M4,CAS011995,Pendiente,
108160,M4,CAS011997,Pendiente,
108160,M4,CAS011998,Pendiente,
108160,M4,CAS011999,Pendiente,
108160,M4,CAS012000,Pendiente,
108160,M4,CAS012001,Pendiente,
108160,M4,CAS012002,Pendiente,
108160,M4,CAS012003,Pendiente,
108160,M4,CAS012004,Pendiente,
108160,M4,CAS012005,Pendiente,
108160,M4,CAS012006,Pendiente,
108161,M1,CAS011995,Pendiente,
108161,M1,CAS011996,Pendiente,
108161,M1,CAS011997,Pendiente,
108161,M1,CAS011998,Pendiente,
108161,M1,CAS011999,Pendiente,
108161,M1,CAS012000,Pendiente,
108161,M1,CAS012001,Pendiente,
108161,M1,CAS012002,Pendiente,
108161,M1,CAS012003,Pendiente,
108161,M1,CAS012004,Pendiente,
108161,M1,CAS012005,Pendiente,
108161,M1,CAS012006,Pendiente,
108161,M1,CAS012007,Pendiente,
108162,M4,CAS012001,Pendiente,
108162,M4,CAS012002,Pendiente,
108162,M4,CAS012003,Pendiente,
108162,M4,CAS012004,Pendiente,
108162,M4,CAS012005,Pendiente,
108162,M4,CAS012006,Pendiente,
108163,M4,CAS012001,Pendiente,
108163,M4,CAS012002,Pendiente,
108163,M4,CAS012003,Pendiente,
108163,M4,CAS012004,Pendiente,
108163,M4,CAS012005,Pendiente,
108163,M4,CAS012006,Pendiente,
108164,M1,CAS011996,Pendiente,
108164,M1,CAS011997,Pendiente,
108164,M1,CAS011998,Pendiente,
108164,M1,CAS011999,Pendiente,
108164,M1,CAS012000,Pendiente,
108164,M1,CAS012001,Pendiente,
108165,M4,CAS011995,Pendiente,
108165,M4,CAS011996,Pendiente,
108165,M4,CAS011997,Pendiente,
108165,M4,CAS011998,Pendiente,
108165,M4,CAS011999,Pendiente,
108165,M4,CAS012000,Pendiente,
108165,M4,CAS012001,Pendiente,
108165,M4,CAS012002,Pendiente,
108165,M4,CAS012003,Pendiente,
108165,M4,CAS012004,Pendiente,
108165,M4,CAS012005,Pendiente,
108165,M4,CAS012006,Pendiente,
108166,M4,CAS011992,Pendiente,
108166,M4,CAS011995,Pendiente,
108166,M4,CAS011997,Pendiente,
108166,M4,CAS011998,Pendiente,
108166,M4,CAS012001,Pendiente,
108166,M4,CAS012002,Pendiente,
108166,M4,CAS012003,Pendiente,
